34582:"{'negative regulation of protein complex assembly (GO:0031333)', 'SRP-dependent cotranslational protein targeting to membrane, translocation (GO:0006616)', 'negative regulation of signal transduction in absence of ligand (GO:1901099)', 'protein heterooligomerization (GO:0051291)', 'regulation of telomere capping (GO:1904353)', 'neuromuscular process (GO:0050905)', 'glutamate catabolic process (GO:0006538)', 'excitatory postsynaptic potential (GO:0060079)', 'macrophage derived foam cell differentiation (GO:0010742)', 'biotin metabolic process (GO:0006768)', 'positive regulation of protein export from nucleus (GO:0046827)', 'positive regulation of telomere capping (GO:1904355)', 'ammonium transport (GO:0015696)', 'organic cation transport (GO:0015695)', 'mitochondrial ribosome assembly (GO:0061668)', 'cation transmembrane transport (GO:0098655)', 'nucleotide metabolic process (GO:0009117)', 'synaptic transmission, glutamatergic (GO:0035249)', 'metaphase plate congression (GO:0051310)', 'positive regulation of cell cycle G2/M phase transition (GO:1902751)', 'negative regulation of extrinsic apoptotic signaling pathway in absence of ligand (GO:2001240)', 'monocarboxylic acid catabolic process (GO:0072329)', 'ammonium transmembrane transport (GO:0072488)', 'positive regulation of G2/M transition of mitotic cell cycle (GO:0010971)', 'viral release from host cell (GO:0019076)', 'ribosome assembly (GO:0042255)', 'positive regulation of mitochondrial translation (GO:0070131)', 'mitotic metaphase plate congression (GO:0007080)', 'regulation of mitochondrial translation (GO:0070129)', 'protein heterotetramerization (GO:0051290)'}"
617:"{'mitochondrial RNA processing (GO:0000963)', 'cellular response to inorganic substance (GO:0071241)', 'regulation of DNA replication (GO:0006275)', 'regulation of protein depolymerization (GO:1901879)', 'positive regulation of ion transmembrane transporter activity (GO:0032414)', 'skeletal system morphogenesis (GO:0048705)', 'regulation of macrophage derived foam cell differentiation (GO:0010743)', 'platelet aggregation (GO:0070527)', 'positive regulation of phosphatidylinositol 3-kinase activity (GO:0043552)', 'regulation of insulin secretion (GO:0050796)', 'negative regulation of endothelial cell proliferation (GO:0001937)', 'quaternary ammonium group transport (GO:0015697)', 'regulation of phosphatidylinositol 3-kinase activity (GO:0043551)', 'positive regulation of phospholipase activity (GO:0010518)', 'regulation of peptide hormone secretion (GO:0090276)', 'regulation of pri-miRNA transcription from RNA polymerase II promoter (GO:1902893)', 'regulation of neuronal synaptic plasticity (GO:0048168)', 'regulation of protein secretion (GO:0050708)', 'regulation of mesenchymal stem cell differentiation (GO:2000739)', 'positive regulation of STAT cascade (GO:1904894)', 'cellular response to reactive oxygen species (GO:0034614)', 'peptidyl-tyrosine modification (GO:0018212)', 'regulation of phospholipase C activity (GO:1900274)', 'positive regulation of lipid kinase activity (GO:0090218)', 'positive regulation of phospholipase C activity (GO:0010863)', 'positive regulation of phosphatidylinositol 3-kinase signaling (GO:0014068)', 'sphingosine-1-phosphate signaling pathway (GO:0003376)', 'dopamine catabolic process (GO:0042420)', 'positive regulation of phospholipid metabolic process (GO:1903727)', 'positive regulation of pri-miRNA transcription from RNA polymerase II promoter (GO:1902895)'}"
246616:"{'embryonic appendage morphogenesis (GO:0035113)', 'mitochondrial RNA processing (GO:0000963)', 'cellular polysaccharide catabolic process (GO:0044247)', 'neural crest cell migration (GO:0001755)', 'negative regulation of dendritic spine development (GO:0061000)', 'macropinocytosis (GO:0044351)', 'positive regulation of flagellated sperm motility (GO:1902093)', 'glycogen metabolic process (GO:0005977)', 'positive regulation of cholesterol storage (GO:0010886)', 'alpha-beta T cell activation (GO:0046631)', 'snRNA modification (GO:0040031)', 'forebrain neuron differentiation (GO:0021879)', 'exogenous drug catabolic process (GO:0042738)', 'glucan catabolic process (GO:0009251)', 'regulation of hyaluronan biosynthetic process (GO:1900125)', 'citrulline metabolic process (GO:0000052)', 'limb morphogenesis (GO:0035108)', 'sphingolipid metabolic process (GO:0006665)', 'glycogen catabolic process (GO:0005980)', 'oligosaccharide biosynthetic process (GO:0009312)', 'regulation of cardiac muscle cell apoptotic process (GO:0010665)', 'embryonic limb morphogenesis (GO:0030326)', 'drug catabolic process (GO:0042737)', ""3'-phosphoadenosine 5'-phosphosulfate biosynthetic process (GO:0050428)"", 'purine ribonucleoside bisphosphate biosynthetic process (GO:0034036)', 'regulation of histone deacetylase activity (GO:1901725)', 'positive regulation of granulocyte differentiation (GO:0030854)', 'peptide catabolic process (GO:0043171)', 'positive regulation of centrosome cycle (GO:0046607)', 'regulation of relaxation of cardiac muscle (GO:1901897)'}"
218722:"{'pinocytosis (GO:0006907)', 'regulation of T cell cytokine production (GO:0002724)', 'positive regulation of cytokine production involved in immune response (GO:0002720)', 'copper ion homeostasis (GO:0055070)', 'positive regulation of T cell mediated immunity (GO:0002711)', 'regulation of actin nucleation (GO:0051125)', 'regulation of early endosome to late endosome transport (GO:2000641)', 'nuclear envelope organization (GO:0006998)', 'regulation of delayed rectifier potassium channel activity (GO:1902259)', 'positive regulation of SMAD protein import into nucleus (GO:0060391)', ""nuclear-transcribed mRNA catabolic process, exonucleolytic, 3'-5' (GO:0034427)"", 'toll-like receptor 3 signaling pathway (GO:0034138)', 'negative regulation of ATP metabolic process (GO:1903579)', 'fatty acid homeostasis (GO:0055089)', 'positive regulation of telomere capping (GO:1904355)', 'regulation of T cell mediated cytotoxicity (GO:0001914)', 'cellular response to superoxide (GO:0071451)', 'negative regulation of stress fiber assembly (GO:0051497)', 'regulation of histone phosphorylation (GO:0033127)', 'positive regulation of T cell cytokine production (GO:0002726)', 'somite development (GO:0061053)', 'negative regulation of Rho protein signal transduction (GO:0035024)', 'removal of superoxide radicals (GO:0019430)', 'regulation of transforming growth factor beta production (GO:0071634)', 'cellular copper ion homeostasis (GO:0006878)', 'positive regulation of T cell mediated cytotoxicity (GO:0001916)', 'positive regulation of leukocyte mediated cytotoxicity (GO:0001912)', 'regulation of microtubule-based movement (GO:0060632)', 'regulation of SMAD protein import into nucleus (GO:0060390)', 'regulation of oxidative phosphorylation (GO:0002082)'}"
35882:"{'ribosomal large subunit assembly (GO:0000027)', 'response to misfolded protein (GO:0051788)', 'mannose metabolic process (GO:0006013)', 'positive regulation of nucleobase-containing compound transport (GO:0032241)', 'chromatin-mediated maintenance of transcription (GO:0048096)', 'regulation of histone H3-K9 acetylation (GO:2000615)', 'nucleotide-binding oligomerization domain containing signaling pathway (GO:0070423)', 'positive regulation of membrane potential (GO:0045838)', 'quaternary ammonium group transport (GO:0015697)', 'positive regulation of RNA export from nucleus (GO:0046833)', 'alpha-beta T cell activation (GO:0046631)', 'cellular phosphate ion homeostasis (GO:0030643)', 'regulation of metaphase/anaphase transition of cell cycle (GO:1902099)', 'MyD88-dependent toll-like receptor signaling pathway (GO:0002755)', 'amino-acid betaine transport (GO:0015838)', 'negative regulation of protein homooligomerization (GO:0032463)', 'activation of MAPKK activity (GO:0000186)', 'cellular trivalent inorganic anion homeostasis (GO:0072502)', 'myelin maintenance (GO:0043217)', 'cellular divalent inorganic anion homeostasis (GO:0072501)', ""positive regulation of mRNA 3'-end processing (GO:0031442)"", 'inorganic anion transport (GO:0015698)', 'central nervous system myelination (GO:0022010)', 'nucleotide-binding domain, leucine rich repeat containing receptor signaling pathway (GO:0035872)', 'microglial cell activation (GO:0001774)', 'DNA damage checkpoint (GO:0000077)', 'cytoplasmic pattern recognition receptor signaling pathway (GO:0002753)', 'carnitine transport (GO:0015879)', 'positive regulation of mitochondrial membrane potential (GO:0010918)', 'replicative senescence (GO:0090399)'}"
137565:"{'regulation of vascular endothelial growth factor production (GO:0010574)', 'response to corticosteroid (GO:0031960)', 'cellular response to histamine (GO:0071420)', 'detection of calcium ion (GO:0005513)', 'positive regulation of T cell mediated immunity (GO:0002711)', 'negative regulation of peptidyl-threonine phosphorylation (GO:0010801)', 'regulation of cardiac muscle contraction by calcium ion signaling (GO:0010882)', 'regulation of smooth muscle cell proliferation (GO:0048660)', 'regulation of striated muscle contraction (GO:0006942)', 'regulation of release of sequestered calcium ion into cytosol by sarcoplasmic reticulum (GO:0010880)', 'regulation of cyclic nucleotide metabolic process (GO:0030799)', 'dicarboxylic acid catabolic process (GO:0043649)', 'negative regulation of release of sequestered calcium ion into cytosol (GO:0051280)', 'regulation of calcidiol 1-monooxygenase activity (GO:0060558)', 'regulation of establishment of endothelial barrier (GO:1903140)', 'gamma-aminobutyric acid signaling pathway (GO:0007214)', 'synaptic transmission, GABAergic (GO:0051932)', 'cellular response to organic cyclic compound (GO:0071407)', 'positive regulation of ryanodine-sensitive calcium-release channel activity (GO:0060316)', 'regulation of cell communication by electrical coupling (GO:0010649)', 'positive regulation of acute inflammatory response (GO:0002675)', 'negative regulation of ryanodine-sensitive calcium-release channel activity (GO:0060315)', 'response to histamine (GO:0034776)', 'positive regulation of NF-kappaB import into nucleus (GO:0042346)', 'cellular response to ammonium ion (GO:0071242)', 'regulation of cyclic-nucleotide phosphodiesterase activity (GO:0051342)', 'negative regulation of lipid localization (GO:1905953)', 'regulation of cardiac muscle contraction by regulation of the release of sequestered calcium ion (GO:0010881)', 'glutamate metabolic process (GO:0006536)', 'regulation of cell communication by electrical coupling involved in cardiac conduction (GO:1901844)'}"
1214:"{'regulation of viral genome replication (GO:0045069)', 'cellular response to type I interferon (GO:0071357)', 'negative regulation of leukocyte apoptotic process (GO:2000107)', 'positive regulation of antigen processing and presentation (GO:0002579)', 'response to interferon-gamma (GO:0034341)', 'cellular response to interferon-gamma (GO:0071346)', 'negative regulation of viral entry into host cell (GO:0046597)', 'negative regulation of viral life cycle (GO:1903901)', 'cellular response to interleukin-7 (GO:0098761)', 'dendritic cell chemotaxis (GO:0002407)', 'monocyte chemotaxis (GO:0002548)', 'response to interferon-alpha (GO:0035455)', 'regulation of dendritic cell apoptotic process (GO:2000668)', 'acute-phase response (GO:0006953)', 'type I interferon signaling pathway (GO:0060337)', 'interferon-gamma-mediated signaling pathway (GO:0060333)', 'chemokine-mediated signaling pathway (GO:0070098)', 'negative regulation of dendritic cell apoptotic process (GO:2000669)', 'positive regulation of dendritic cell antigen processing and presentation (GO:0002606)', 'cytokine-mediated signaling pathway (GO:0019221)', 'regulation of interleukin-12 production (GO:0032655)', 'regulation of dendritic cell antigen processing and presentation (GO:0002604)', 'positive regulation of glycoprotein biosynthetic process (GO:0010560)', 'negative regulation of viral genome replication (GO:0045071)', 'cellular response to cytokine stimulus (GO:0071345)', 'response to prostaglandin E (GO:0034695)', 'regulation of T cell proliferation (GO:0042129)', 'response to interferon-beta (GO:0035456)', 'positive regulation of interleukin-12 production (GO:0032735)', 'immunological synapse formation (GO:0001771)'}"
216888:"{'positive regulation of p38MAPK cascade (GO:1900745)', 'heparan sulfate proteoglycan biosynthetic process, polysaccharide chain biosynthetic process (GO:0015014)', 'neuromuscular process controlling balance (GO:0050885)', 'activation of MAPKKK activity (GO:0000185)', 'JAK-STAT cascade involved in growth hormone signaling pathway (GO:0060397)', 'negative regulation of glycoprotein biosynthetic process (GO:0010561)', 'response to organophosphorus (GO:0046683)', 'regulation of protein modification by small protein conjugation or removal (GO:1903320)', 'regulation of JNK cascade (GO:0046328)', 'heparan sulfate proteoglycan biosynthetic process (GO:0015012)', 'axon extension involved in axon guidance (GO:0048846)', 'positive regulation of cholesterol transport (GO:0032376)', 'protein K48-linked ubiquitination (GO:0070936)', 'actin filament-based transport (GO:0099515)', 'regulation of amyloid-beta formation (GO:1902003)', 'positive regulation of cholesterol efflux (GO:0010875)', 'regulation of chemokine-mediated signaling pathway (GO:0070099)', 'response to purine-containing compound (GO:0014074)', 'neuron projection extension involved in neuron projection guidance (GO:1902284)', 'negative regulation of DNA binding (GO:0043392)', 'positive regulation of transporter activity (GO:0032411)', 'regulation of cation transmembrane transport (GO:1904062)', 'response to heparin (GO:0071503)', 'regulation of cholesterol efflux (GO:0010874)', 'cellular response to hormone stimulus (GO:0032870)', 'vesicle transport along actin filament (GO:0030050)', 'regulation of DNA binding (GO:0051101)', 'response to cAMP (GO:0051591)', 'regulation of potassium ion transmembrane transport (GO:1901379)', 'axon extension (GO:0048675)'}"
46984:"{'positive regulation of adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains (GO:0002824)', 'regulation of systemic arterial blood pressure by renin-angiotensin (GO:0003081)', 'tRNA wobble base modification (GO:0002097)', 'cellular response to angiotensin (GO:1904385)', 'tryptophan catabolic process (GO:0006569)', 'negative regulation of receptor binding (GO:1900121)', 'regulation of T cell chemotaxis (GO:0010819)', 'regulation of granulocyte differentiation (GO:0030852)', 'positive regulation of defense response (GO:0031349)', 'regulation of integrin activation (GO:0033623)', 'regulation of angiotensin levels in blood (GO:0002002)', 'interleukin-1 secretion (GO:0050701)', 'interleukin-1 beta secretion (GO:0050702)', 'T-helper cell differentiation (GO:0042093)', 'positive regulation of T-helper 1 type immune response (GO:0002827)', 'positive regulation of cellular extravasation (GO:0002693)', 'regulation of T-helper 1 type immune response (GO:0002825)', 'positive regulation of leukocyte cell-cell adhesion (GO:1903039)', 'positive regulation of T cell chemotaxis (GO:0010820)', 'regulation of T cell apoptotic process (GO:0070232)', 'positive regulation of interferon-gamma production (GO:0032729)', 'interleukin-1 beta production (GO:0032611)', 'positive regulation of inflammatory response (GO:0050729)', 'regulation of NLRP3 inflammasome complex assembly (GO:1900225)', 'tryptophan metabolic process (GO:0006568)', 'regulation of ion homeostasis (GO:2000021)', 'indolalkylamine catabolic process (GO:0046218)', 'positive regulation of granulocyte differentiation (GO:0030854)', 'angiotensin maturation (GO:0002003)', 'positive regulation of protein kinase A signaling (GO:0010739)'}"
839:"{'positive regulation of tumor necrosis factor biosynthetic process (GO:0042535)', 'lysosomal lumen acidification (GO:0007042)', 'transepithelial transport (GO:0070633)', 'cellular response to bacterial lipopeptide (GO:0071221)', 'chromatin silencing at telomere (GO:0006348)', 'regulation of isotype switching (GO:0045191)', 'regulation of MyD88-independent toll-like receptor signaling pathway (GO:0034127)', 'sterol catabolic process (GO:0016127)', 'negative regulation of histone methylation (GO:0031061)', 'positive regulation of lymphocyte apoptotic process (GO:0070230)', 'regulation of histone H3-K9 methylation (GO:0051570)', 'vascular endothelial growth factor signaling pathway (GO:0038084)', 'positive regulation of histone H3-K9 methylation (GO:0051574)', 'negative regulation of interleukin-1 production (GO:0032692)', 'elastic fiber assembly (GO:0048251)', 'regulation of centriole replication (GO:0046599)', 'necroptotic process (GO:0070266)', 'leukocyte tethering or rolling (GO:0050901)', 'negative regulation of MyD88-independent toll-like receptor signaling pathway (GO:0034128)', 'late endosome to vacuole transport (GO:0045324)', 'negative regulation of centrosome duplication (GO:0010826)', 'macrophage activation (GO:0042116)', 'regulation of blood vessel remodeling (GO:0060312)', 'programmed necrotic cell death (GO:0097300)', 'regulation of transcription from RNA polymerase I promoter (GO:0006356)', 'late endosome to vacuole transport via multivesicular body sorting pathway (GO:0032511)', 'leukocyte adhesion to vascular endothelial cell (GO:0061756)', 'cellular response to UV-B (GO:0071493)', 'negative regulation of centriole replication (GO:0046600)', 'hydrogen ion transmembrane transport (GO:1902600)'}"
14904:"{'negative regulation of mononuclear cell migration (GO:0071676)', 'membrane assembly (GO:0071709)', 'negative regulation of ion transmembrane transporter activity (GO:0032413)', 'negative regulation of platelet aggregation (GO:0090331)', 'glutamate receptor signaling pathway (GO:0007215)', 'negative regulation of homotypic cell-cell adhesion (GO:0034111)', 'negative regulation of dendritic spine development (GO:0061000)', 'regulation of cation channel activity (GO:2001257)', 'negative regulation of potassium ion transmembrane transport (GO:1901380)', 'regulation of synapse assembly (GO:0051963)', 'regulation of calcium ion transmembrane transport (GO:1903169)', 'regulation of chemokine-mediated signaling pathway (GO:0070099)', 'cyclic nucleotide catabolic process (GO:0009214)', 'regulation of ryanodine-sensitive calcium-release channel activity (GO:0060314)', 'regulation of NMDA receptor activity (GO:2000310)', 'regulation of potassium ion transport (GO:0043266)', 'negative regulation of potassium ion transport (GO:0043267)', 'negative regulation of potassium ion transmembrane transporter activity (GO:1901017)', 'regulation of release of sequestered calcium ion into cytosol (GO:0051279)', 'regulation of cell communication by electrical coupling (GO:0010649)', 'positive regulation of synapse assembly (GO:0051965)', 'regulation of calcium ion transmembrane transporter activity (GO:1901019)', 'negative regulation of protein localization to cell surface (GO:2000009)', 'transmembrane receptor protein tyrosine phosphatase signaling pathway (GO:0007185)', 'retinal ganglion cell axon guidance (GO:0031290)', 'positive regulation of circadian rhythm (GO:0042753)', 'positive regulation of cation transmembrane transport (GO:1904064)', 'regulation of sequestering of calcium ion (GO:0051282)', 'negative regulation of sodium ion transmembrane transport (GO:1902306)', 'cellular response to magnesium ion (GO:0071286)'}"
35877:"{'response to misfolded protein (GO:0051788)', 'negative regulation of protein oligomerization (GO:0032460)', 'positive regulation of protein homooligomerization (GO:0032464)', 'homocysteine metabolic process (GO:0050667)', 'regulation of amyloid-beta clearance (GO:1900221)', 'positive regulation of mitotic nuclear division (GO:0045840)', 'chaperone-mediated protein transport (GO:0072321)', 'short-chain fatty acid catabolic process (GO:0019626)', 'positive regulation of mitotic sister chromatid separation (GO:1901970)', 'quaternary ammonium group transport (GO:0015697)', 'amyloid precursor protein catabolic process (GO:0042987)', 'carnitine metabolic process (GO:0009437)', 'positive regulation of protein ubiquitination involved in ubiquitin-dependent protein catabolic process (GO:2000060)', 'positive regulation of mitotic metaphase/anaphase transition (GO:0045842)', 'regulation of metaphase/anaphase transition of cell cycle (GO:1902099)', 'regulation of amyloid fibril formation (GO:1905906)', 'amino-acid betaine transport (GO:0015838)', 'negative regulation of protein homooligomerization (GO:0032463)', 'negative regulation of amyloid precursor protein catabolic process (GO:1902992)', 'myelin maintenance (GO:0043217)', 'central nervous system myelination (GO:0022010)', 'short-chain fatty acid metabolic process (GO:0046459)', 'microglial cell activation (GO:0001774)', 'telomere maintenance via recombination (GO:0000722)', 'positive regulation of mitotic cell cycle phase transition (GO:1901992)', 'negative regulation of amyloid-beta formation (GO:1902430)', 'regulation of mitotic metaphase/anaphase transition (GO:0030071)', 'carnitine transport (GO:0015879)', 'positive regulation of metaphase/anaphase transition of cell cycle (GO:1902101)', 'positive regulation of amyloid-beta formation (GO:1902004)'}"
135191:"{'regulation of glial cell apoptotic process (GO:0034350)', 'positive regulation of DNA-directed DNA polymerase activity (GO:1900264)', 'regulation of protein localization to Cajal body (GO:1904869)', 'error-prone translesion synthesis (GO:0042276)', 'oligosaccharide-lipid intermediate biosynthetic process (GO:0006490)', 'xenobiotic catabolic process (GO:0042178)', 'regulation of establishment of protein localization to telomere (GO:0070203)', 'purine nucleoside monophosphate biosynthetic process (GO:0009127)', 'histone arginine methylation (GO:0034969)', 'negative regulation of cellular response to hypoxia (GO:1900038)', 'mitotic spindle midzone assembly (GO:0051256)', 'pyrimidine deoxyribonucleotide biosynthetic process (GO:0009221)', 'purine nucleobase biosynthetic process (GO:0009113)', 'positive regulation of protein localization to chromosome, telomeric region (GO:1904816)', 'regulation of telomerase RNA localization to Cajal body (GO:1904872)', ""snoRNA 3'-end processing (GO:0031126)"", 'nucleotide-excision repair, DNA gap filling (GO:0006297)', 'regulation of respiratory system process (GO:0044065)', 'regulation of DNA-directed DNA polymerase activity (GO:1900262)', 'glycoside catabolic process (GO:0016139)', 'positive regulation of establishment of protein localization to telomere (GO:1904851)', 'positive regulation of protein localization to Cajal body (GO:1904871)', 'negative regulation of glial cell apoptotic process (GO:0034351)', 'peptidyl-arginine methylation (GO:0018216)', 'positive regulation of establishment of protein localization (GO:1904951)', 'positive regulation of telomerase RNA localization to Cajal body (GO:1904874)', 'L-cysteine metabolic process (GO:0046439)', 'glycosyl compound catabolic process (GO:1901658)', 'pentose metabolic process (GO:0019321)', 'nucleoside diphosphate metabolic process (GO:0009132)'}"
34438:"{'positive regulation of rRNA processing (GO:2000234)', 'transepithelial transport (GO:0070633)', 'homocysteine metabolic process (GO:0050667)', 'cation transport (GO:0006812)', 'positive regulation of ribosome biogenesis (GO:0090070)', 'protein import into mitochondrial matrix (GO:0030150)', 'regulation of cellular response to transforming growth factor beta stimulus (GO:1903844)', 'short-chain fatty acid catabolic process (GO:0019626)', 'positive regulation of mitotic sister chromatid separation (GO:1901970)', 'quaternary ammonium group transport (GO:0015697)', 'mitotic recombination (GO:0006312)', 'carnitine metabolic process (GO:0009437)', 'positive regulation of mitotic metaphase/anaphase transition (GO:0045842)', 'ammonium transport (GO:0015696)', 'organic cation transport (GO:0015695)', 'regulation of vascular associated smooth muscle cell migration (GO:1904752)', 'regulation of rRNA processing (GO:2000232)', 'amino-acid betaine transport (GO:0015838)', 'body fluid secretion (GO:0007589)', 'ammonium transmembrane transport (GO:0072488)', 'short-chain fatty acid metabolic process (GO:0046459)', 'telomere maintenance via recombination (GO:0000722)', 'regulation of mitotic metaphase/anaphase transition (GO:0030071)', 'organic substance transport (GO:0071702)', 'regulation of transcription from RNA polymerase I promoter (GO:0006356)', 'growth hormone secretion (GO:0030252)', 'carnitine transport (GO:0015879)', 'positive regulation of metaphase/anaphase transition of cell cycle (GO:1902101)', 'positive regulation of smooth muscle cell migration (GO:0014911)', 'secretion (GO:0046903)'}"
75646:"{'positive regulation of p38MAPK cascade (GO:1900745)', 'regulation of p38MAPK cascade (GO:1900744)', 'regulation of cell size (GO:0008361)', 'regulation of protein serine/threonine kinase activity (GO:0071900)', 'regulation of sequestering of triglyceride (GO:0010889)', 'phosphatidylcholine acyl-chain remodeling (GO:0036151)', 'macrophage derived foam cell differentiation (GO:0010742)', 'negative regulation of cholesterol storage (GO:0010887)', 'long-term memory (GO:0007616)', 'regulation of glucokinase activity (GO:0033131)', 'calcium-independent cell-cell adhesion via plasma membrane cell-adhesion molecules (GO:0016338)', 'negative regulation of insulin secretion (GO:0046676)', 'cellular response to nutrient levels (GO:0031669)', 'peptidyl-threonine dephosphorylation (GO:0035970)', 'vasculature development (GO:0001944)', 'positive regulation of JUN kinase activity (GO:0043507)', 'phosphatidylethanolamine acyl-chain remodeling (GO:0036152)', 'heterotypic cell-cell adhesion (GO:0034113)', 'negative regulation of lipid storage (GO:0010888)', 'negative regulation of cyclin-dependent protein kinase activity (GO:1904030)', 'regulation of receptor biosynthetic process (GO:0010869)', 'peptidyl-tyrosine dephosphorylation (GO:0035335)', 'regulation of fatty acid metabolic process (GO:0019217)', 'purine-containing compound biosynthetic process (GO:0072522)', 'white fat cell differentiation (GO:0050872)', 'fatty acid transport (GO:0015908)', 'ventricular cardiac muscle tissue development (GO:0003229)', 'endoderm development (GO:0007492)', 'regulation of mitotic spindle checkpoint (GO:1903504)', 'negative regulation of macromolecule biosynthetic process (GO:0010558)'}"
921:"{'SRP-dependent cotranslational protein targeting to membrane (GO:0006614)', 'regulation of protein modification by small protein conjugation or removal (GO:1903320)', 'regulation of mitotic spindle assembly (GO:1901673)', 'viral process (GO:0016032)', 'protein targeting to ER (GO:0045047)', 'RNA catabolic process (GO:0006401)', 'virion assembly (GO:0019068)', 'cellular macromolecule biosynthetic process (GO:0034645)', 'neutrophil activation involved in immune response (GO:0002283)', 'positive regulation of tumor necrosis factor-mediated signaling pathway (GO:1903265)', 'viral gene expression (GO:0019080)', 'cellular response to heat (GO:0034605)', 'glyceraldehyde-3-phosphate metabolic process (GO:0019682)', 'negative regulation of cellular component organization (GO:0051129)', 'peptide biosynthetic process (GO:0043043)', 'rRNA processing (GO:0006364)', 'nuclear-transcribed mRNA catabolic process, nonsense-mediated decay (GO:0000184)', 'translation (GO:0006412)', 'regulation of erythrocyte differentiation (GO:0045646)', 'regulation of inclusion body assembly (GO:0090083)', 'nuclear-transcribed mRNA catabolic process (GO:0000956)', 'negative regulation of inclusion body assembly (GO:0090084)', 'cotranslational protein targeting to membrane (GO:0006613)', 'neutrophil mediated immunity (GO:0002446)', 'cellular protein metabolic process (GO:0044267)', 'mRNA catabolic process (GO:0006402)', 'neutrophil degranulation (GO:0043312)', 'regulation of microtubule nucleation (GO:0010968)', 'rRNA metabolic process (GO:0016072)', 'viral transcription (GO:0019083)'}"
75761:"{'dermatan sulfate proteoglycan biosynthetic process (GO:0050651)', 'positive regulation of lipid localization (GO:1905954)', 'RNA destabilization (GO:0050779)', 'chylomicron remnant clearance (GO:0034382)', 'amide transport (GO:0042886)', 'heparan sulfate proteoglycan biosynthetic process (GO:0015012)', 'regulation of amyloid-beta clearance (GO:1900221)', 'neutrophil activation (GO:0042119)', 'positive regulation of histone H3-K4 methylation (GO:0051571)', 'positive regulation of lymphocyte apoptotic process (GO:0070230)', 'membrane repolarization during cardiac muscle cell action potential (GO:0086013)', 'regulation of amyloid fibril formation (GO:1905906)', 'cellular ion homeostasis (GO:0006873)', 'DNA strand elongation (GO:0022616)', 'positive regulation of T cell apoptotic process (GO:0070234)', 'regulation of T cell apoptotic process (GO:0070232)', 'cardiac left ventricle morphogenesis (GO:0003214)', 'positive regulation of lipid storage (GO:0010884)', 'corticosteroid receptor signaling pathway (GO:0031958)', 'regulation of triglyceride biosynthetic process (GO:0010866)', 'central nervous system myelination (GO:0022010)', 'ion homeostasis (GO:0050801)', 'regulation of granulocyte chemotaxis (GO:0071622)', 'intra-S DNA damage checkpoint (GO:0031573)', 'glucocorticoid receptor signaling pathway (GO:0042921)', 'positive regulation of phagocytosis (GO:0050766)', 'granulocyte activation (GO:0036230)', 'protein export from nucleus (GO:0006611)', 'negative regulation of release of cytochrome c from mitochondria (GO:0090201)', 'phosphatidylethanolamine biosynthetic process (GO:0006646)'}"
137384:"{'positive regulation of sodium ion transmembrane transport (GO:1902307)', 'exit from mitosis (GO:0010458)', 'vocal learning (GO:0042297)', 'negative regulation of meiotic nuclear division (GO:0045835)', 'plasma membrane fusion (GO:0045026)', 'regulation of smooth muscle cell proliferation (GO:0048660)', 'coenzyme biosynthetic process (GO:0009108)', 'regulation of double-strand break repair via homologous recombination (GO:0010569)', 'regulation of NAD(P)H oxidase activity (GO:0033860)', 'cellular response to unfolded protein (GO:0034620)', 'quaternary ammonium group transport (GO:0015697)', 'regulation of ribonucleoprotein complex localization (GO:2000197)', 'regulation of T cell migration (GO:2000404)', 'regulation of mRNA export from nucleus (GO:0010793)', 'regulation of glial cell differentiation (GO:0045685)', 'regulation of cytokine production involved in inflammatory response (GO:1900015)', 'negative regulation of meiotic cell cycle (GO:0051447)', 'cellular response to topologically incorrect protein (GO:0035967)', 'positive regulation of cGMP biosynthetic process (GO:0030828)', 'peripheral nervous system neuron development (GO:0048935)', 'positive regulation of RNA binding (GO:1905216)', 'protein localization to non-motile cilium (GO:0097499)', 'negative regulation of smooth muscle cell proliferation (GO:0048662)', 'imitative learning (GO:0098596)', 'ventricular cardiac muscle cell development (GO:0055015)', 'negative regulation of lymphocyte migration (GO:2000402)', 'positive regulation of leukocyte mediated cytotoxicity (GO:0001912)', 'cellular nitrogen compound biosynthetic process (GO:0044271)', 'regulation of hydrogen peroxide metabolic process (GO:0010310)', 'regulation of dendritic cell chemotaxis (GO:2000508)'}"
